occurred_on_date,case_count,D_A1,D_A15,D_A7,D_B2,D_B3,D_C11,D_C6,D_D14,D_D4,D_E13,D_E18,D_E5,D_External,day_1,day_2,day_3,day_4,day_5,day_6,day_7
735895,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
735895,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
735896,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735896,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735896,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735896,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735896,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735896,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735896,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
735896,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
735896,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
735896,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
735896,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
735896,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
735897,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
735897,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
735897,14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
735897,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
735897,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
735897,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
735897,17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
735897,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
735897,26,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
735897,16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
735897,16,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
735897,16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
735898,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
735898,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
735898,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
735898,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
735898,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
735898,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
735898,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
735898,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
735898,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
735898,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
735898,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
735898,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
735899,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
735899,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
735899,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
735899,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
735899,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
735899,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
735899,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
735899,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
735899,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
735899,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
735899,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
735899,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
735900,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
735900,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
735900,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
735900,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
735900,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
735900,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
735900,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
735900,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
735900,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
735900,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
735900,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
735900,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
735901,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
735901,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
735901,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
735901,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
735901,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
735901,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
735901,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
735901,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
735901,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
735901,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
735901,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
735901,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
735902,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
735902,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
735902,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
735902,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
735902,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
735902,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
735902,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
735902,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
735902,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
735902,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
735902,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
735902,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
735903,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
